#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
SD15,SD15035,2020-05-20,19.11514146817065,1.4585326048460578,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-05-20,26.886408228518803,2.05149949289122,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-05-20,16.197766381123756,1.2359296650713874,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-05-20,26.400116732351503,2.0143942481405905,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-05-20,20.151108097405967,1.5375794227201598,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-05-20,22.022573636889355,1.6803768753431232,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-05-20,10.388560322445318,0.792672864751058,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-05-28,56.82846423286299,4.33615247394196,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-05-28,37.66807289315981,2.8741671919025262,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-05-28,52.98203974443411,4.042660765403286,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-05-28,31.91912786868505,2.435508457640675,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-05-28,52.02375944316325,3.9695416066299867,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-05-28,39.70953654488823,3.029935921242668,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-05-28,43.397424519752555,3.311330901411449,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-05-28,20.47157475305401,1.5620318217153204,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-06-02,71.24762679941031,5.43637026583768,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-06-02,47.225643627245134,3.603433494325555,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-06-02,66.42524385869352,5.068410511848897,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-06-02,40.01801105924692,3.0534732901763686,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-06-02,65.223817809339,4.976738730700282,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-06-02,49.785090593591214,3.798725632602748,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-06-02,54.40871133819723,4.15151933908301,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-06-02,25.66585491427667,1.9583682540908496,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-06-13,114.67475170571755,8.749967380253027,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-06-13,76.0107978381374,5.79981200515256,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-06-13,106.91301154399243,8.157727395261558,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-06-13,64.40994160964505,4.914637962283869,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-06-13,104.9792877121742,8.010179480841407,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-06-13,80.1302886696849,6.1141393515225175,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-06-13,87.5721163443365,6.681969221952654,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-06-13,41.309804576311976,3.1520403327747957,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-06-15,121.29060276566281,9.254773190652243,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-06-15,80.39603617495303,6.134416543911361,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-06-15,113.08106990229967,8.628365514218954,2020-11-16 10:41:26.813055,milano
