#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
SS03,SS0303,2020-06-12,14,0.2849389416553596,2020-07-23 10:21:10.986163,milano
SS08,SS0806,2020-06-13,1,0.0203527815468114,2020-07-23 10:21:10.986163,milano
SS03,SS0303,2020-06-13,18,0.3663500678426052,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-13,1727,35.1492537313433,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-14,1732,35.25101763907736,2020-07-23 10:21:10.986163,milano
SS06,SS0609,2020-06-14,7,0.1424694708276798,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-15,1737,35.35278154681142,2020-07-23 10:21:10.986163,milano
SS01,SS0106,2020-06-16,17,0.3459972862957938,2020-07-23 10:21:10.986163,milano
SS02,SS0208,2020-06-16,17,0.34599728629579374,2020-07-23 10:21:10.986163,milano
SS08,SS0807,2020-06-16,14,0.2849389416553596,2020-07-23 10:21:10.986163,milano
SS04,SS0403,2020-06-16,13,0.2645861601085482,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-16,1745,35.51560379918591,2020-07-23 10:21:10.986163,milano
SS02,SS0208,2020-06-17,23,0.4681139755766621,2020-07-23 10:21:10.986163,milano
SS08,SS0807,2020-06-17,17,0.3459972862957938,2020-07-23 10:21:10.986163,milano
SS08,SS0802,2020-06-17,1,0.0203527815468114,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-17,1753,35.6784260515604,2020-07-23 10:21:10.986163,milano
SS02,SS0208,2020-06-18,24,0.48846675712347354,2020-07-23 10:21:10.986163,milano
SS04,SS0403,2020-06-18,14,0.2849389416553596,2020-07-23 10:21:10.986163,milano
SS08,SS0807,2020-06-18,18,0.3663500678426052,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-18,1760,35.82089552238808,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-19,1764,35.902306648575326,2020-07-23 10:21:10.986163,milano
